approveDate,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,parentID,parentUserDisplayName,permID,picURL,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,inReplyTo,articleID,sectionName,newDesk,articleWordCount,printPage,typeOfMaterial
1493654044,Obama disappoints this progressive once again.,22323526,22323526,<br/>,comment,1493632234,1,False,0,,22323526,http://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493654044,Helen Wheels,22597712,FL,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493654043,"Who are we to demand that former president Obama, who honored the highest office in the land, especially compared to the current occupant of the white house, to refrain from making money? His big pay day won't affect us, because he will not run for office again. Why do we have to hold him to such a higher standard? Is it because he's the only non-white president? And mind you, I didn't say ""black"" president, because, no matter how much African-Americans wanted to claim him as one of their own, he wasn't. So, let's not expect him to do what others in the modern era haven't done. He deserves it",22327435,22327435,<br/>,comment,1493647489,1,False,0,,22327435,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493654043,bob karp,71576151,new Jersey,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493654043,"How dare a black man earn big bucks! How dare a Democrat!<br/><br/>In context, $400,000 isn't even all that much. Ronald Reagan was paid $2 million for the first speech he made after leaving the presidency, and that was many years ago.<br/><br/>Another example of the double standard.",22324725,22324725,<br/>,comment,1493639805,1,False,0,,22324725,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/2690/0165/cropped-26900165.jpg?0.8206388991097251,0,,0,,0,approved,1,0,1493654043,Nedra Schneebly,26900165,Rocky Mountains,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493654042,"Your paper's furious energy expended by criticizing  Mrs Clinton and President Obama on this issue contributed to Vlad's coup d'etat. I don't give two ticks about speeches to Wall Street! I do care about its corruption of our economy and the resulting sociological dysfunction. Write about that, please.",22327928,22327928,n/a,comment,1493648794,1,False,0,,22327928,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493654042,blessinggirl,60180249,"Durham, NC",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493654042,"If President Obama turns down this speaking opportunity and fee, will poverty in this country be solved? No. Will income inequality simply go away? No. He is under no obligation to live a post presidential life of poverty.  Why is it that no one spoke up about this when white male Republicans were getting rich off of speaking fees? Have you criticized Rudy Guiliani for his post 9/11 speaking tour? It seems this only comes up when it is a woman or a black man. Your racism and misogyny are glaringly obvious right now. ",22327214,22327214,<br/>,comment,1493646899,1,False,0,,22327214,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493654075,Teresa Fischer,43731613,"New York, NY",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493654042,Why the wringing of hands. Obama's rhetoric has never lived up to his reality. He is the sham he appears to be. Phony. ,22326321,22326321,<br/>,comment,1493644573,1,False,0,,22326321,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493654042,DanHan,27739794,"NY, NY",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493654042,What is wrong with being paid a hefty fee for a speech? Clearly to someone Obama's words have great value.<br/>Who is the NYT - or you and I for that matter- to judge what he should do with the money?,22323665,22323665,n/a,comment,1493633555,1,False,0,,22323665,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493654075,Anne E.,71830306,"Richmond Hill, New York",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493654042,"""...a man whose historic candidacy was premised on a moral examination of politics""?? Puleeze. Just another money-grubbing hypocrite.",22323254,22323254,n/a,comment,1493627353,1,False,0,,22323254,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493654042,VN,8050001,Los Angeles,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493654041,"$400,000 is a pittance next to what Trump has already raked in by having us pay for his weekly jaunts to his Dacha. Who cares what they pay a former president, when we have a thief in office now?",22325719,22325719,<br/>,comment,1493642958,1,False,0,,22325719,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493654041,LS,54156767,Chicago,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493654040,"""...more than two-thirds of voters, including nearly half of Democrats themselves, said the Democratic Party is out of touch with the concerns of the American people.""?  Your editorial board, at least in writing this piece, is out of touch with readers of the New York Times.  <br/><br/>Give Obama a break.  He worked himself to death for 8 years leading this country out of a horrific economic crisis started under George W Bush.  He worked to untangle us from the awful wars of George W Bush.  And he showed us all what it is to be a classy, intellectual leading a divided country.  And now he has to sit back, volunteer in food banks or do pro bono work for the poor?, and watch this buffoon of a president dismantle (or try to) everything he did?  <br/><br/>He will get there.  The country will rue the day they elected a simpleton and turned their backs on Obama's legacy.  ",22323879,22323879,<br/>,comment,1493635274,1,False,0,,22323879,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493654040,JFR,78131180,Yardley,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493653442,"Let's be perfectly clear about this. The only reason Barack Obama is coming under such flack from supposed-friend and foe alike, is because he's a Black man -- and no Black man is supposed to be making that much money.<br/>Not even one as intelligent, experienced, and eloquent as Barack Obama.<br/>Make no mistake about it.<br/>On the other hand, those voices from the other side of the room who cry loudest, make no complaint about the MILLIONS Trump &amp; his Wall Street crew are stashing away on a daily basis, on th Fed's dime.<br/>Start with the price tag of those golfing jaunts to Mar-a-Lago, or the security details for his extended family, or photo-ops disgused as rallies -- Not to mention the earnings from all those secret deals with the Russians.<br/>In light of all this, if Obama can get $400, 000 for a speaking gig, the more power to him.",22327442,22327442,<br/>,comment,1493647516,1,True,0,,22327442,https://graphics8.nytimes.com/images/apps/timespeople/none.png,426,,21,,0,approved,1,0,1493740277,N. Smith,64679318,New York City,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493653246,"Years ago when Spike Lee hit the big screen and received a subsequent three-picture deal from Hollywood, a reporter from this newspaper came to Brooklyn to interview the young black filmmaker during a community block party. What was Spike going to do with all that money he was going to make, the reporter asked. And, how was he planning to ""give back"" to his community? Spike's response to the interviewer was to ask if he ever asked such questions of Eastwood, or Scorcese or any newly-famed white filmmaker. Why was he being held to a different standard? The reporter apologized, the community was delighted.<br/><br/>It is not enough that Barack Obama was the most dignified president this country has had in God knows how long, now certain people want to draw the line on any benefits that he may reap from his experience. Without even knowing what he plans to say, people are ""disappointed,"" ""troubled,"" or downright ""upset."" Spare us your sanctimony and hypocrisy, please. Direct your energy towards the man currently using the presidency to further enrich himself, his family and friends. You want to draw the line? Draw it around Donald J. Trump.",22327981,22327981,<br/>,comment,1493648968,1,True,0,,22327981,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/2917/9723/cropped-29179723.jpg?0.7441154029220343,757,,10,,1,approved,1,0,1493653246,Vaughn,29179723,NYC,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652747,"Obama has every right to charge what the market will bear for his speeches, and indeed anything he does and that others want him to do.  What he does with the money once he gets it is his business, but he is harming no one by taking the money offered.  He also stands in sharp contrast to Trump, who is hardly waiting to leave office to enrich himself even further.  More generally, it is time for Democrats to stop equating success and wealth with moral dissolution.  It is a self-defeating posture that Republicans gloat over and capitalize on.",22329274,22329274,<br/>,comment,1493652170,1,False,0,,22329274,https://graphics8.nytimes.com/images/apps/timespeople/none.png,12,,0,,0,approved,1,0,1493652747,dwharris,63600311,Bronx,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652747,"Leaving aside the morality of getting paid big money to give speeches to big money people, the optics of this are appalling. Obama was a phenomenal president, and the example he set for courage, grace and class in the face of continual attack are non-paralleled. Giving highly paid speeches taints that legacy by making him seem just another politician who feeds at the Wall Street trough. And it comes at a time when Democrats are trying to cast off that image. ",22329120,22329120,<br/>,comment,1493651799,1,False,0,,22329120,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,2,,0,approved,1,0,1493652747,kathleen cairns,66047250,san luis obispo,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652746,"Obama is a Wall Street Democrat, a position he stayed loyal to during 8 years in the White House. The only ones who don't seem to get that are party Democrats.<br/>Getting a big payday is the reward of Capitalism; Obama served Wall Street well, the commoners not-so-much, and we have a Trump presidency as a result.The Donald is not even waiting until he leaves government to rake in the profits.<br/>Ah, the glories of unbridled Capitalism!",22329091,22329091,<br/>,comment,1493651724,1,False,0,,22329091,https://graphics8.nytimes.com/images/apps/timespeople/none.png,7,,2,,0,approved,1,0,1493652746,CW,55370672,"OAKLAND, CA",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652746,"Being a Democrat shouldn't be about taking a vow of poverty or being anti capitalist. Our economic strength, standard of living, and influence on the world are largely based on capitalism (and formerly our commitment to rule of law and civil society). <br/><br/>All citizens, but most especially Democrats, should be concerned with how the fruits of capitalism, nurtured by all our citizens, are in turn distributed. Since the time of president Reagan, greed has ruled and income gains have gone principally to the wealthiest among us. That money has in turn been used to further shift the scales in their favor through massive campaign donations, favorable tax laws and regulations, and most recently a stolen seat on the Supreme Court for a man who will undoubtedly be a corporate shill. <br/><br/>While it's righteously decried, money is still the mother's milk of politics. But not all wealthy people or corporations are anti democratic. Under current rules, money and support from powerful interests are necessary to get greater control of government and then in turn fix government. Small dollar donations and grassroots efforts are also important, but so far not enough to counter the massive money and entrenched power on the other side. <br/><br/>Let's win by all means possible, and then get about correcting the ills of our democratic system",22329052,22329052,<br/>,comment,1493651614,1,False,0,,22329052,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,1,,0,approved,1,0,1493652746,Michael Tyndall,61747904,SF,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652744,"This editorial nails it. I don't begrudge the Obamas their extraordinary book deal (thought part of the excess of the current times) but I don't get the Wall Street speech. More of the same? Though I voted for Clinton, it was with no enthusiasm. I really hoped President Obama would leave office and be different. Perhaps he will give the money to a charity or his foundation, but it continues a regrettable trend.",22329294,22329294,<br/>,comment,1493652223,1,False,0,,22329294,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493652774,Bobbinx,79858317,Virginia,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652744,Because the funds can be used for good purposes.<br/>That's why he should do it.,22328979,22328979,<br/>,comment,1493651394,1,False,0,,22328979,https://graphics8.nytimes.com/images/apps/timespeople/none.png,6,,0,,0,approved,1,0,1493652744,MN,56920506,Michigan,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652742,"Is this ex-post facto quid pro quo? If I though someone might give me 400k for making a speech, I'd treat them well beforehand. The bankers did much better in the bailout than everyone else; no jail time, no significant clawbacks, bonuses paid as usual... ",22329194,22329194,<br/>,comment,1493651969,1,False,0,,22329194,https://graphics8.nytimes.com/images/apps/timespeople/none.png,6,,0,,0,approved,1,0,1493652742,Michael,74947760,California,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652741,"There's nothing wrong with getting a piece of the pie.  He earned it.  That chump change he is getting for his speech is the going rate.  Being a good citizen requires that folks do what they can to fulfill their ambitions.  Whatever he does with the money is his business.  Earning $400,000 for a speech doesn't deprive anyone else.  And that's more than you can say for the true 1%ers. ",22329336,22329336,<br/>,comment,1493652366,1,False,0,,22329336,https://graphics8.nytimes.com/images/apps/timespeople/none.png,6,,2,,0,approved,1,0,1493652741,Josie J,71722995,MI,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652741,"Former presidents have no sell by date. Jimmy Carter just recently published a successful memoir, in additional to his previous books. <br/><br/>For the lucrative speaking fees, a delay of a couple years might have been wise, for the sake of party strategy. Now there's more of an excuse for the uncooperative Sanders faction to create headaches for the party.",22329002,22329002,<br/>,comment,1493651459,1,False,0,,22329002,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,1,,0,approved,1,0,1493652741,The Buddy,78216113,"Astoria, NY",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652740,"I find this critique infuriating and wrong. President Obama is now a private citizen. He endured an endless series of baseless, sometimes vile, attacks during his presidency. He ran an exemplary administration devoid of the ongoing scandals that characterize the current presidency. Focusing on this issue- a middle-class former chief exec takes a big speaking fee- allows us to ignore the billionaire-led pillaging that's occuring in full view, right now. Just like Steph Curry or Roger Federer, Obama has every right to make some money by leveraging his talents. Cool the sanctimony and hypocrisy.",22329065,22329065,<br/>,comment,1493651646,1,False,0,,22329065,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493652773,SgrAstar,8161732,Somewhere in the Milky Way,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652738,Former President Obama appears to have to meet a higher standard of behavior than other former Presidents. The first time I heard this type of criticism was when Hillary Clinton accepted funds to speak although many other public figures were paid high fees to speak. This criticism now continues with Obama.<br/>Are Democratic Party members now held to a higher standard? If you believe in fighting injustice and poverty do you have to become impoverished to demonstrate solidarity? What is the value of a speech? All of the noise about wanting to see Transcripts of Hillary Clinton's speeches seems to have disappeared after the illegal release of her emails since most of her speeches appear to be about female equality which was no real surprise. <br/><br/>I wonder what Obama will speak about that is so dastardly? Equal rights perhaps? The value of the individual? What ever it is it will be uplifting and inspirational and worth every penny those wealthy people pay. <br/><br/>You don't need to take a vow of poverty to be an inspirational leader.,22329296,22329296,<br/>,comment,1493652226,1,False,0,,22329296,https://graphics8.nytimes.com/images/apps/timespeople/none.png,8,,2,,0,approved,1,0,1493652738,Lorraine,75962161,Bronx NY,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652738,"The editorial suggests that Obama had a higher standard of integrity than average politicians in the beginning. This assumption may or may not be true. One is inclined to say, ""Et tu Brute."" His taking the speech money is not only disappointing but is a blow to the raison d'etre of democracy as an institution. Modern politicians when they become leaders have enriched themselves not only in this country but throughout the world. We all wanted Obama to be different and thus it is disheartening that Obama did not turn out to be a Mandela or a Gandhi. ",22329285,22329285,<br/>,comment,1493652199,1,False,0,,22329285,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4,,0,,0,approved,1,0,1493652738,ST,67181856,Michigan,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652738,"Aww, I've been saying for the past 7 years that while Obama in office might have turned out to be a dull, compromising, pragmatic centrist rather than the visionary he ran as, my prediction was he would be our greatest EX-president, surpassing even Jimmy Carter. It's sad to see this first indication that my prediction might be wrong.",22329031,22329031,<br/>,comment,1493651533,1,False,0,,22329031,https://graphics8.nytimes.com/images/apps/timespeople/none.png,3,,0,,1,approved,1,0,1493652738,Mark,61790119,Brooklyn,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652737,"I work for a large financial services organization and at our yearly summit our executive team hires various world leaders (I've seen past presidents) to speak to our group about leadership.  I've found these speeches illuminating and helped me think about my career in a different context.  Sure, I think it's fair to be skeptical about whether the payments mean anything, but let's not jump to conspiracy.  The summits in my case are attended by well over 1,000 people.  I really do hope my company hires Barack to speak to us someday.  I think it will be worth every penny we pay him.  ",22329202,22329202,<br/>,comment,1493651985,1,False,0,,22329202,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493652771,Lauren,77874041,Chicago,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652735,"SNL had a re-run this past weekend, the show that ran immediately after Trump's inauguration. Two cast members sang ""To Sir, With Love,"" with a portrait of Obama in the background. This was food for thought, particularly with news of Obama profiting from his presidency.<br/><br/>Quite simply, there is no excuse. Jimmy Carter didn't do this. It is all good and well to take money that is offered. We are, after all, a capitalistic nation. But when you do that, you surrender a certain moral ground.<br/><br/>It is long past time to reflect, objectively, on Obama's presidency. He was far better than his predecessor, but he was also far short of what he could have been, and far short of qualifying as a great president. For all the fawning by the NYT and the left, and for all of the finger-pointing at the GOP for being recalcitrant on any number of issues, the fact remains that Obama could not work with Congress in a way that effective presidents--LBJ, Truman and Lincoln, to name a few--must, if they are to record any sort of real accomplishments. Had he been able to do that, we might have Medicare for everyone instead of Obamacare, which does nothing to address the underlying problem, which is the ever-escalating cost of health care. We might have had better gun control. And many other things. Other presidents swayed the opposition.<br/><br/>It is altogether fitting and proper that Obama is getting $400,000 for a speech, because talking, really, was what he did best. Uniting the country? Not so much. ",22329283,22329283,<br/>,comment,1493652195,1,False,0,,22329283,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,2,,0,approved,1,0,1493652735,August West,47650336,Midwest,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652735,"Wow! Yes, let's hold the one decent President we have had in decades to a higher standard than the current money grubbing one we have at hand. Why assume that he does not need the money for the causes he wishes to tackle?<br/> What better way to get the money to challenge those issues than from Wall Street - the cause of one of the biggest issue his administration had to deal with?<br/>The fact that he spoke to Wall Street is heartening to me. If anyone has always had the interests of lay Americans at heart it was Mr Obama. Let us hope his words mean something to Wall Street that is so very happy to have the current president trying to overturn the regulations Mr Obama's administration put in place to protect us.<br/>Great job trying to deflect the attention from true monstrosity to the one decent person we hope will  soon be standing up for all of us.",22328994,22328994,<br/>,comment,1493651447,1,False,0,,22328994,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,0,,0,approved,1,0,1493652735,Diana,78727442,dallas,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652734,"I can't think of any group that I want to hear President Obama more than Wall Street bankers. The more they pay him, the more valuable they will think his words are.",22329228,22329228,<br/>,comment,1493652052,1,False,0,,22329228,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4,,0,,0,approved,1,0,1493652734,Mary Ann,36241568,Massachusetts,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652734,"I am chiming in with the commenters who are saying that Obama is not doing anything wrong. He isn't taking money away from people who can't afford it. The man is a newly retired president, and he commands top dollar speaking fees. In a way, I feel a little disappointed. But then I think, who am I to judge him and his family? I don't know what their expenses are. I do know that they are putting two children through Ivy League educations. I do know that they are good, moral people. I do know that Mr. Obama has been treated shamefully by the opposition, and he never found it necessary to stoop to their level. He is a class act, through and through. Like I said, part of me is a little disappointed, but the better part of me says he deserves anything he gets without breaking any laws. Needless to say, the current president is a bottom feeder ethically and morally. I don't like the kind of argument that goes back and forth using bad behavior as an excuse for bad behavior. I don't think that argument is even necessary in this case. The man is out of office, and he still gets referenced negatively by the current president. Please, give the man and his wonderful family a break.",22329118,22329118,<br/>,comment,1493651796,1,False,0,,22329118,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6503/4267/cropped-65034267.jpg,0,,0,,0,approved,1,0,1493652765,Charles,65034267,holden,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652734,"That many commentators would claim that the corporations now paying Obama for speaking fees would somehow not expect anything in return is intellectually disingenuous at best. The same goes for the multi-billionaires with whom the Obamas have been vacationing of late.<br/><br/>While it is true that Obama will not seek public office again, he does now have and continue to retain formidable influence in DC politics and at a local level. It doesn't take much of a stretch of the imagination to expect that these business interests and new-found friends will be seeking introductions and access to Obama's political connections.<br/><br/>For those commenting here to ignore that fact is intellectual dishonesty.",22329082,22329082,<br/>,comment,1493651688,1,False,0,,22329082,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493652765,Chris Devereaux,76396383,Los Angeles,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652734,"I find it fascinating that individuals who found Obama to be more than capable in his decision making when president now find his reasoning skills as a civilian lacking.  Barack and Michelle are not running for office in the future, and neither has demostrated an ability to spin gold out of straw.  They have to earn to eat, and that is exactly what they are doing.  Instead of focusing on what he is doing in his personal life, time would be better spent focusing on what the Democratic Party is doing to strengthen their weak spots.  I don't consider Obama the leader of the Democratic Party anymore, just a member in high standing.  ",22329027,22329027,<br/>,comment,1493651524,1,False,0,,22329027,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493652734,Renee,22231535,Pennsylvania,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652733,"Suddenly, the press opposes capitalism?  I agree.  We have adopted a form of oligarchy -- a totalitarian capitalism -- that too often overlooks public opinion.<br/><br/>But if Kevin Durant is worth $25 million to the Warriors, then the Obamas are worth what the market will bear.<br/><br/>Besides, right about now, people will pay a lot for a reminder of what the presidency used to be.  ",22329244,22329244,<br/>,comment,1493652089,1,False,0,,22329244,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/7888/67/cropped-788867.jpg?0.055385026087152955,13,,0,,0,approved,1,0,1493652733,Occupy Government,788867,Oakland,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652733,"He isn't in politics any more. If he doesn't give away any national secrets and just flaps his mouth for an hour, maybe even just reciting the Rime of the Ancient Mariner after his latest sea adventures, just  so they can eyeball him up close and personal for the knockdown fee of £400k, more power to his arm. A bargain at the price.<br/><br/>Getting a normal job with actually mentally and ethically fulfilling work and real authority along with a fair salary after being president and the most powerful man in the world has got to be hard, and his speechifying fee will get lower the longer he is out of office.<br/>Unlike Trump, he is looking to establish his long term financial basis of security  after he left office not while in it.<br/><br/>The truth is, that in much of the western world and beyond, if the laws allowed it, he could stand for the highest position in any of numerous lands and win with a landslide, because despite his flaws of which so many Americans assume plenty, he is the most respected politician in the world, and we would happily if temporarily  give up on the rules of citizenship for our leaders and grab the greatest prize of all, Obama as our national leader. Believe me, the ways things are right now, we the masses would wage wars just to claim him as our rightful loot to crown as leader.<br/><br/>You had no idea of the value of what you had while he was your president.",22329032,22329032,<br/>,comment,1493651535,1,False,0,,22329032,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493652733,MoorsNative,78993883,Manchester.UK.,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652733,"I have been a fan of Barack Obama since the beginning of his presidency. I voted   for him in 2008 and 20012.  I am disappointed in his taking this $400,000 fee from Wall Street. Perhaps he will donate the entire sum to his foundation. I ask him to consider this option.",22329008,22329008,<br/>,comment,1493651475,1,False,0,,22329008,https://graphics8.nytimes.com/images/apps/timespeople/none.png,0,,0,,0,approved,1,0,1493652767,Patricia,70019523,"Ballston Spa, New York",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652733,"The Clintons were also payed a lot of money for giving talks at the big financial institutions.  It was used against Hillary in the campaign, detractors saying she was in the pockets of big money but we also know that a lot of good was done with much of that money.  The Clinton's never backed away from the ""good fight"" through successes and failures.   I expect the Obamas will not be different.",22329007,22329007,<br/>,comment,1493651474,1,False,0,,22329007,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,2,,0,approved,1,0,1493652733,Ed Haber,65826095,Washington State,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652732,"Yes, the optics are bad but there is a HUGE distinction to be made between a former public servant and a current public servant or prospective one.  Nor do we know whether or not he's going to donate the entire amount to charity, which would not surprise me at all (particularly given the size of the nest egg he's going to get from the book deal, which the NYT doesn't criticize).<br/>Anyway, this is quite different from HRC's speaking practices as a prospective candidate, or 45's abuse of the public fisc.  ",22329259,22329259,<br/>,comment,1493652114,1,False,0,,22329259,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493652732,Robert,78181790,Thomas,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652731,"It's a speech...what's important is the content, not the price tag.  Don't tell me how much President Obama is getting...show me what he says.  I humbly consider myself a left-wing liberal and progressive who was raised, and continues to passionately believe in socialist ideals - for me, one's integrity and moral character are a person's most precious assets.  And, yet...if anyone offered ME a lot of money to give a speech, frankly, I'd TAKE IT!  (And, if that speech were before a big corporation or Wall Street firm, I'd be happy to speak truth to power).  Besides, shouldn't we wait to see what he does with the money?  Maybe he'll donate it to a local homeless shelter...a perfect way to redistribute wealth! ",22328991,22328991,<br/>,comment,1493651441,1,False,0,,22328991,https://graphics8.nytimes.com/images/apps/timespeople/none.png,2,,1,,0,approved,1,0,1493652731,LMR,66510971,Boston,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652729,"Cut the guy a break. Eight years in the White House preceded by his time as a US Senator ought to earn him the chance to make some outside income. I'd prefer that he concentrate on finishing a book or three, however.",22329258,22329258,<br/>,comment,1493652113,1,False,0,,22329258,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,0,,0,approved,1,0,1493652729,George,5042806,"Washington, DC",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652729,"Your article about the NY city subway addresses a real problem. This piece is unconstructive conservative complaining, it addresses nothing, for nobody.<br/><br/>Let's save our criticism for the current administration. You know, the folks actually in power who are currently taking our tax dollars and giving us zilch in return. ",22329225,22329225,<br/>,comment,1493652048,1,False,0,,22329225,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/5140/5076/cropped-51405076.jpg?0.38485932463097716,1,,0,,1,approved,1,0,1493652729,Studioroom,51405076,Washington DC Area,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652729,"Oh for heavens Sake !! Now we are attacking Mr. Obama post presidency.<br/><br/>When will we leave the man alone to do as he pleases now that he is finally free of the right wing obstructionists?  <br/><br/>You might try speculating what he plans to do with the fees.  Overturn Citizens United perhaps?  Personally fund Planned Parenthood so it can continue its good work?  <br/><br/>Go for it, Mr. Obama more power to you.  ",22329197,22329197,<br/>,comment,1493651976,1,False,0,,22329197,https://graphics8.nytimes.com/images/apps/timespeople/none.png,4,,0,,0,approved,1,0,1493652729,Mariposa841,62068591,"Mariposa, CA",,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
1493652729,"It is funny that people laud Trump for making money. Even knowing how he makes it (schemes, deals, Trump-U), that he has gone into bankruptcy, rendering havoc on others, etc. The cheer his wealth. Even find it fun that he takes money from the ""suckers"" out there. And they don't care that he makes more on top of more and that his charities are, well, self-serving. <br/><br/>Obama comes along. Get's a piece of the pie and It's ""disappointing"", ""he should give it to charity"", ""it calls into question his integrity"". Which would be understandable from the Bernie democrats and but from those who also support Trump?<br/><br/>Double standard from the Trump cheering squad. ",22329191,22329191,<br/>,comment,1493651964,1,False,0,,22329191,https://graphics8.nytimes.com/images/apps/timespeople/none.png,1,,1,,0,approved,1,0,1493652729,Marie,27475539,Boston,,,0,5906e1f17c459f24986dd044,Unknown,Editorial,676,22,Editorial
